cv_cct,c_nombre,cv_tipo,c_tipo,cv_administrativa,c_administrativa,cv_estatus,c_estatus,cv_motivo,c_motivo,cv_motivon2,c_descripcnmotivo,inmueble_cv_inmueble,inmueble_cv_vialidad_principal,inmueble_c_vialidad_principal,inmueble_cv_vialidad_derecha,inmueble_c_vialidad_derecha,inmueble_cv_vialidad_izquierda,inmueble_c_vialidad_izquierda,inmueble_cv_vialidad_posterior,inmueble_c_vialidad_posterior,inmueble_n_extnum,inmueble_c_extalf,inmueble_n_intnum,inmueble_c_intalf,inmueble_cv_ent,inmueble_c_nom_ent,inmueble_cv_mun,inmueble_c_nom_mun,inmueble_cv_loc,inmueble_c_nom_loc,inmueble_cv_asen,inmueble_c_nom_asen,inmueble_cv_codigo_postal,inmueble_c_desc_ubicacion,latitud,longitud,sostenimiento_cv_control,sostenimiento_c_control,sostenimiento_cv_subcontrol,sostenimiento_c_subcontrol,sostenimiento_cv_dependencian1,sostenimiento_c_dependencian1,sostenimiento_cv_dependencian2,sostenimiento_c_dependencian2,sostenimiento_cv_dependencian3,sostenimiento_c_dependencian3,sostenimiento_cv_dependencian4,sostenimiento_c_dependencian4,sostenimiento_cv_dependencian5,sostenimiento_cv_servicio,sostenimiento_c_servicio,depoperativa_cv_dependencian1,depoperativa_c_dependencian1,depoperativa_cv_dependencian2,depoperativa_c_dependencian2,depoperativa_cv_dependencian3,depoperativa_c_dependencian3,depoperativa_cv_dependencian4,depoperativa_c_dependencian4,depoperativa_cv_dependencian5,contacto_c_curp,contacto_c_rfc,contacto_c_nombre,contacto_c_apellido1,contacto_c_apellido2,contacto_c_email,contacto_c_telefono,contacto_c_celular,contacto_c_extension,contacto_c_pweb,serreg_cv_cct,jefsec_cv_cct,supervision_cv_cct,institucion,c_tuno_01,c_tuno_2,c_tuno_3,tiponivelsub_cv_servicion1,tiponivelsub_c_servicion1,tiponivelsub_cv_servicion2,tiponivelsub_c_servicion2,tiponivelsub_cv_servicion3,tiponivelsub_c_servicion3,caracteristca_cv_caracterizan1,caracteristca_c_caracterizan1,caracteristca_cv_caracterizan2,caracteristca_c_caracterizan2,fn_inmueble_c_extalf,fn_inmueble_c_intalf,fn_sostenimiento_cv_servicio
01ETV0140U,ETV NUM. 145 JOSE ISABEL ROBLES,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM04470,55776,NINGUNO NINGUNO,322837,NINGUNO NINGUNO,589484,NINGUNO NINGUNO,856969,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,51,LA PROVIDENCIA,1.0,NINGUNO,20350,,0.919167,102.276944,1.0,PÚBLICO,2.0,ESTATAL,1.0,GOBIERNO DEL ESTADO,1.0,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,,,,,,,,,MATUTINO,,,2.0,BÁSICA,3.0,SECUNDARIA,3.0,TELESECUNDARIA,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DPR0520E,NIÑOS HEROES,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03CC4,54849,NINGUNO NINGUNO,321683,NINGUNO NINGUNO,588191,NINGUNO NINGUNO,855111,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,597,EL GUARDA,1.0,NINGUNO,20340,,21.799444,-102.208889,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0032G,01FJS0004V,01FIZ0029Y,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01BBS0014X,BIBLIOTECA DE UNIVERSIDAD BONATERRA,7,BIBLIOTECA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91F98,1267026,CALLE JOSE MARIA ESCRIVA DE BALAGUER,1335672,NINGUNO NINGUNO,1301349,NINGUNO NINGUNO,1369995,VIADUCTO CARRETERA FEDERAL LIBRE 45 AGUASCALIENTES LAGOS DE,101,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,350.0,VILLAS DE BONATERRA,20296,,21.824304,-102.283988,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,B11,BIBLIOTECA DE ESCUELA O FACULTAD DE EDUCACION SUPERIOR,1,INICIATIVA PRIVADA,1,ASOCIACIÓN CIVIL,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01FIZ0039E,INSPECCION DE PRIMARIAS NUM. 39,1,SUPERVISION DE ZONA DE EDUCACION,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM92027,1267167,CALLE ARTICULO 115 CONSTITUCIONAL,1301490,BOULEVARD RODOLFO LANDEROS,1335813,CALLE DEL CARMEN,1370136,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,3,CALVILLO,1,CALVILLO,6.0,DEL CARMEN,20800,,21.846357,-102.710938,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,F106,SUPERVISIÓN DE ZONA DE EDUCACIÓN PRIMARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,01ADG0020B,,,,DISCONTINUO,,,,,,,,,,,,,,,
01MMS0194J,INSTITUTO VICTOR MANUEL CASTELAZO MURIEL,18,PLANTEL (MEDIA SUPERIOR),1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91E67,1266721,CALLE AFRODITA,1301044,AVENIDA FERROCARRIL,1335367,AVENIDA HEROE DE NACOZARI NORTE,1369690,CALLE FERROCARRIL,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,77.0,LAS HADAS,20140,,21.905693,-102.288235,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,M03,EDUCACION MEDIA SUPERIOR (RECTORIA - ADMINISTRACION ESCOLAR),1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01KCI0076J,CENTRO INFANTIL COMUNITARIO,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM038E3,54666,NINGUNO NINGUNO,321241,NINGUNO NINGUNO,587741,NINGUNO NINGUNO,854374,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,268.0,NINGUNO,0,,0.906505,102.080556,1.0,PÚBLICO,1.0,FEDERAL,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,6.0,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9.0,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0,,,TESTADO,TESTADO,TESTADO,,,,,,,,,,MATUTINO,,,2.0,BÁSICA,1.0,PREESCOLAR,2.0,COMUNITARIO,1.0,SERVICIOS,15.0,CENTRO INFANTIL COMUNITARIO (CIC),,,9999.0
01KES0006T,POSPRIMARIA CONAFE,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM039CB,54684,NINGUNO NINGUNO,321401,NINGUNO NINGUNO,587857,NINGUNO NINGUNO,854596,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,268.0,NINGUNO,0,,21.8798,-102.296,1.0,PÚBLICO,1.0,FEDERAL,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,6.0,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9.0,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0,,,TESTADO,TESTADO,TESTADO,,,,,,,,,,MATUTINO,,,5.0,CAPACITACIÓN,1.0,FORMACIÓN PARA EL TRABAJO,1.0,FORMACIÓN PARA EL TRABAJO,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01ADG0026W,SISTEMA DE ASESORÍA Y ACOMPAÑAMIENTO A LA ESCUELA SAN FRANCISCO DE LOS ROMO,3,SERVICIO REGIONAL,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM04434,132590,CALLE NARANJO,488866,CALLE LICENCIADO CARLOS SALINAS DE GORTARI,798363,CERRADA SAN FRANCISCO,856973,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,1,SAN FRANCISCO DE LOS ROMO,10.0,CERRADA SAN FRANCISCO,20303,,22.067193,-102.271592,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,A10,CONDUCCION Y COORDINACION GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01DPR0647K,MARIANO JIMENEZ,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM036A8,131592,AVENIDA SIGLO XXI,488166,CALLE JEFES INSURGENTES,131592,AVENIDA SIGLO XXI,854056,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,124.0,MORELOS I,20298,,21.85384,-102.265089,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0013S,01FJS0004V,01FIZ0011Z,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01MMS0191M,CENTRO ESCOLAR EL ENCINO,18,PLANTEL (MEDIA SUPERIOR),1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91E92,1266764,AVENIDA AGUASCALIENTES ORIENTE,1301087,AVENIDA ALAMEDA,1335410,CALLE SAN JOSE DE LA ORDEÑA,1369733,CALLE SAN FRANCISCO DE LOS ROMO,2508,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,136.0,OJOCALIENTE I,20196,,21.887882,-102.261309,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,M03,EDUCACION MEDIA SUPERIOR (RECTORIA - ADMINISTRACION ESCOLAR),1,UNIVERSIDADES AUTÓNOMAS,0,,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,13,RECTORIA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91E38,1266674,AVENIDA UNIVERSIDAD,1300997,AVENIDA GUADALUPE GONZALEZ,1335320,AVENIDA AGUASCALIENTES NORTE,1369643,AVENIDA AGUASCALIENTES PONIENTE,940,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,925.0,UNIVERSITARIA,20100,,21.911245,-102.316509,1.0,PÚBLICO,3.0,AUTÓNOMO,1.0,UNIVERSIDADES AUTÓNOMAS,0.0,,0.0,,0.0,,0.0,M01,EDUCACION SUPERIOR (RECTORIA - ADMINISTRACION ESCOLAR),1,UNIVERSIDADES AUTÓNOMAS,0,,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,HTTPS://WWW.UAA.MX/PORTAL/,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01PES0038G,SOR JUANA INES DE LA CRUZ,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM91F12,1266892,CALLE VENUSTIANO CARRANZA,1301215,NINGUNO NINGUNO,1335538,NINGUNO NINGUNO,1369861,NINGUNO NINGUNO,210,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,268.0,NINGUNO,20000,,91.124292,0.0,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,,,,,01ADG0007H,,01FIS0002H,,MATUTINO,,,2.0,BÁSICA,3.0,SECUNDARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01KPR0105Z,CURSO COMUNITARIO,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM039BE,54678,NINGUNO NINGUNO,321397,NINGUNO NINGUNO,587848,NINGUNO NINGUNO,854584,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,268.0,NINGUNO,0,,21.8798,-102.296,1.0,PÚBLICO,1.0,FEDERAL,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,6.0,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9.0,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0,,,TESTADO,TESTADO,TESTADO,,,,,,,,,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,2.0,COMUNITARIO,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DJN0468I,ARMANDO RODRÍGUEZ QUIROZ,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INMFD09A,2361465,CALLE GRENOVIA,2361466,CALLE HUEXOTLA,2361467,CALLE CULHUACÁN,2361468,AVENIDA LA RIBERA,0,SN,0,,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,138,LA RIBERA [FRACCIONAMIENTO],2.0,MONTEVERDE,20358,,21.960674,-102.252394,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,01ADG0026W,01FJZ0001H,01FZP0025L,,VESPERTINO,,,2.0,BÁSICA,1.0,PREESCOLAR,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01PPR0135P,CENTRO EDUCATIVO CERVANTES,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM0362A,131619,CALLE GUADALUPE,528570,CALLE NICOLAS BRAVO,759242,CALLE ANTONIO ARIAS BERNAL,1089144,CALLE RAFAEL GARCIA MACIAS,324,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,74.0,DE GUADALUPE,0,,21.884181,-102.302154,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,WWW.CENTROEDUCATIVOCERVANTES.COM,01ADG0007H,01FJS0004V,01FIZ0001S,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01PSU0084J,UNII,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INMFAAB6,2322665,BOULEVARD A ZACATECAS NORTE KILOMETRO 5,2322668,AVENIDA LUIS GIL,2322667,CALLE ARROYO EL MOLINO,2322666,AVENIDA LUIS GIL,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,207.0,TROJES DE ALONSO,20116,,21.93451,-102.291501,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,4.0,PERSONA FÍSICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,4,SUBSECRETARÍA DE PLANEACIÓN EVALUACIÓN Y COORDINACIÓN,1,DIRECCIÓN GENERAL DE ACREDITACIÓN INCORPORACIÓN Y REVALIDACIÓN,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,www.unii.edu.mx,,,,01MSU0078B,DISCONTINUO,,,4.0,SUPERIOR,1.0,SUPERIOR,1.0,LICENCIATURA Y POSGRADO,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DPR0607J,MAGISTERIO NACIONAL,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM039DC,182845,CALLE ARQUIMIDES CABALLERO,528375,CALLE ENRIQUE C. REBSAMEN,797691,CALLE JESUS SOTELO INCLAN,1089149,CALLE RAFAELA SUAREZ,200,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,822.0,BULEVARES 1A. SECCION,20280,,21.857257,-102.301792,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,01DPR0607J@IEA.EDU.MX,01ADG0014R,01FJS0002X,01FIZ0019R,,VESPERTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01PPR0051H,COLEGIO LINCOLN A.C.,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91F76,1266992,AVENIDA MAHATMA GANDHI,1301315,AVENIDA DE LA CONVENCION DE 1914 SUR,1335638,AVENIDA AGUASCALIENTES SUR,1369961,BOULEVARD JOSE MA. CHAVEZ,350,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,65.0,AGRICULTURA,20234,,21.859796,-102.294759,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,HTTP://COLEGIOLINCOLN.EDU.MX,01ADG0014R,01FJS0002X,01FIZ0017T,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01PBH0153V,PREPARATORIA TERRA NOVA,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INMC4AE8,1679553,AVENIDA FUNDICIÓN,1679554,CALLE MAR DE LAS ANTILLAS,1679555,CALLE ANTIGUO CAMINO A SAN IGNACIO,1679556,CALLE MAR NEGRO,2308,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,18.0,LAS BRISAS,20010,,21.89961,-102.31435,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,3.0,SOCIEDAD CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,01MMS0269J,MATUTINO,,,3.0,MEDIA SUPERIOR,1.0,MEDIA SUPERIOR,1.0,BACHILLERATO GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01FEI0201D,EDUCACION INICIAL DE CONAFE NO ESCOLARIZADO,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM03DE5,55038,NINGUNO NINGUNO,588392,NINGUNO NINGUNO,55038,NINGUNO NINGUNO,321878,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,2,ASIENTOS,28,JILOTEPEC,1.0,NINGUNO,20709,,22.037301,-102.077118,1.0,PÚBLICO,1.0,FEDERAL,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,6.0,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9.0,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,,,MATUTINO,,,1.0,INICIAL,1.0,INICIAL,3.0,INICIAL NO ESCOLARIZADA,1.0,SERVICIOS,16.0,ATENCIÓN A PADRES,,,9999.0
01DPR0192B,JOSE MA. MORELOS,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM040A4,132426,AVENIDA MARGARITAS,529016,CALLE ALEGRIA,588866,NINGUNO NINGUNO,855993,NINGUNO NINGUNO,143,,0,,1,AGUASCALIENTES,5,JESÚS MARÍA,41,JESÚS GÓMEZ PORTUGAL (MARGARITAS),14.0,NINGUNO,0,,21.994995,-102.292947,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0023Z,01FJS0002X,01FIZ0043R,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DES0020C,SECUNDARIA GENERAL NÚM. 29 MARIANO ESCOBEDO,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM0425A,132514,CALLE MIGUEL HIDALGO,529147,CALLE PROLONGACIÓN FRANCISCO I. MADERO,759563,AVENIDA ZACATECAS,1089350,CALLE PINO SUAREZ,0,SN,0,,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,40,SAN JACINTO,1.0,NINGUNO,20400,,22.348611,-102.233611,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0025X,,01FGR0032E,,MATUTINO,,,2.0,BÁSICA,3.0,SECUNDARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
